Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Nigeria,NGA,2004,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,60.5
Nigeria,NGA,2003,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,60.6
Nigeria,NGA,2002,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,60.7
Nigeria,NGA,2001,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,60.8
Nigeria,NGA,2000,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,61
Nigeria,NGA,1999,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,61.1
Nigeria,NGA,1998,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,61.2
Nigeria,NGA,1997,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,61.3
Nigeria,NGA,1996,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,61.3
Nigeria,NGA,1995,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,61.3
Nigeria,NGA,1994,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,61.3
Nigeria,NGA,1993,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,61.2
Nigeria,NGA,1992,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,61.1
Nigeria,NGA,1991,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,61
Nigeria,NGA,1990,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,60.8
Nigeria,NGA,2016,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,5.8
Nigeria,NGA,2015,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,5.8
Nigeria,NGA,2014,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,5.9
Nigeria,NGA,2013,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,6.1
Nigeria,NGA,2012,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,6.1
Nigeria,NGA,2011,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,6.2
Nigeria,NGA,2010,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,6.3
Nigeria,NGA,2005,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,7
Nigeria,NGA,2000,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,7.7
Nigeria,NGA,2016,"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,0.6
Nigeria,NGA,2015,"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,0.6
Nigeria,NGA,2014,"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,0.7
Nigeria,NGA,2013,"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,0.8
Nigeria,NGA,2012,"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,0.8
Nigeria,NGA,2011,"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,0.9
Nigeria,NGA,2010,"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,1
Nigeria,NGA,2005,"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,1.5
Nigeria,NGA,2000,"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,2.3
Nigeria,NGA,2016,"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,10.8
Nigeria,NGA,2015,"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,10.9
Nigeria,NGA,2014,"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,11
Nigeria,NGA,2013,"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,11.2
Nigeria,NGA,2012,"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,11.3
Nigeria,NGA,2011,"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,11.4
Nigeria,NGA,2010,"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,11.5
Nigeria,NGA,2005,"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,12.3
Nigeria,NGA,2000,"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,13.1
Nigeria,NGA,2017,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,69.2
Nigeria,NGA,2016,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,67.7
Nigeria,NGA,2015,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,64.3
Nigeria,NGA,2014,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,64.6
Nigeria,NGA,2013,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,63.3
Nigeria,NGA,2012,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,71.4
Nigeria,NGA,2011,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,70.8
Nigeria,NGA,2010,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,67.7
Nigeria,NGA,2009,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,61.3
Nigeria,NGA,2008,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,70.9
Nigeria,NGA,2007,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,61.8
Nigeria,NGA,2006,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,51
Nigeria,NGA,2005,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,55.2
Nigeria,NGA,2004,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,55.7
Nigeria,NGA,2003,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,66.8
Nigeria,NGA,2017,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,51.5
Nigeria,NGA,2016,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,48.6
Nigeria,NGA,2015,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,44.2
Nigeria,NGA,2014,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,45.4
Nigeria,NGA,2013,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,43.5
Nigeria,NGA,2012,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,51.2
Nigeria,NGA,2011,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,50.1
Nigeria,NGA,2010,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,47.3
Nigeria,NGA,2009,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,42.2
Nigeria,NGA,2008,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,50.9
Nigeria,NGA,2007,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,39.9
Nigeria,NGA,2006,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,29.3
Nigeria,NGA,2005,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,33.4
Nigeria,NGA,2004,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,34.5
Nigeria,NGA,2003,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,40.9
Nigeria,NGA,2016,"Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)",SH.STA.AIRP.FE.P5,313
Nigeria,NGA,2016,"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",SH.STA.AIRP.MA.P5,301
Nigeria,NGA,2016,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,307.4
Nigeria,NGA,2017,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,65.8
Nigeria,NGA,2015,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,62.6
Nigeria,NGA,2013,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,60.6
Nigeria,NGA,2011,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,66.2
Nigeria,NGA,2008,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,57.7
Nigeria,NGA,2003,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,58
Nigeria,NGA,1999,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,63.6
Nigeria,NGA,1990,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,56.5
Nigeria,NGA,1986,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,78.8
Nigeria,NGA,2017,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,23.7
Nigeria,NGA,2013,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,34.5
Nigeria,NGA,2011,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,39.7
Nigeria,NGA,2008,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,45.4
Nigeria,NGA,2003,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,32.8
Nigeria,NGA,1990,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,37.2
Nigeria,NGA,2017,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,30.6639538471209
Nigeria,NGA,2016,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,30.5981799650426
Nigeria,NGA,2015,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,30.527457180383
Nigeria,NGA,2014,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,30.4517854931417
Nigeria,NGA,2013,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,30.3711649033192
Nigeria,NGA,2012,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,30.2855954109151
Nigeria,NGA,2011,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,30.1950770159297
Nigeria,NGA,2010,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,30.0996097183627
Nigeria,NGA,2009,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,29.9991935182143
Nigeria,NGA,2008,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,29.8938284154845
Nigeria,NGA,2007,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,29.7835144101732
Nigeria,NGA,2006,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,29.6682515022806
Nigeria,NGA,2005,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,29.5480396918065
Nigeria,NGA,2004,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,29.4228789787508
Nigeria,NGA,2003,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,29.2927693631139
Nigeria,NGA,2002,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,29.1577108448954
Nigeria,NGA,2001,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,29.0177034240955
Nigeria,NGA,2000,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,29.2237316076076
Nigeria,NGA,2017,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,47.8448345823687
Nigeria,NGA,2016,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,46.6539937061273
Nigeria,NGA,2015,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,45.4759868859565
Nigeria,NGA,2014,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,44.3108141218564
Nigeria,NGA,2013,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,43.1584754138268
Nigeria,NGA,2012,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,42.0189707618683
Nigeria,NGA,2011,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,40.89230016598
Nigeria,NGA,2010,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,39.7784636261624
Nigeria,NGA,2009,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,38.6774611424154
Nigeria,NGA,2008,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,37.589292714739
Nigeria,NGA,2007,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,36.5139583431333
Nigeria,NGA,2006,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,35.4514580275985
Nigeria,NGA,2005,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,34.401791768134
Nigeria,NGA,2004,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,33.3649595647402
Nigeria,NGA,2003,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,32.340961417417
Nigeria,NGA,2002,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,31.3297973261644
Nigeria,NGA,2001,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,30.3314672909825
Nigeria,NGA,2000,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,30.0620830219794
Nigeria,NGA,2017,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,39.1717540974593
Nigeria,NGA,2016,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,38.4146316988658
Nigeria,NGA,2015,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,37.6785349032347
Nigeria,NGA,2014,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,36.9630343050278
Nigeria,NGA,2013,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,36.2684167081597
Nigeria,NGA,2012,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,35.5944784397849
Nigeria,NGA,2011,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,34.941007195915
Nigeria,NGA,2010,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,34.307975289518
Nigeria,NGA,2009,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,33.6950941944301
Nigeria,NGA,2008,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,33.1029908530571
Nigeria,NGA,2007,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,32.5308143542903
Nigeria,NGA,2006,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,31.9782368797566
Nigeria,NGA,2005,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,31.4445939724947
Nigeria,NGA,2004,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,30.9292269101161
Nigeria,NGA,2003,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,30.4314519286278
Nigeria,NGA,2002,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,29.9506961402692
Nigeria,NGA,2001,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,29.4863089256239
Nigeria,NGA,2000,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,29.5158141862928
Nigeria,NGA,2017,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,23.332422
Nigeria,NGA,2013,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,16.937128
Nigeria,NGA,2011,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,14.661634
Nigeria,NGA,2008,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,12.542089
Nigeria,NGA,2007,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,11.488533
Nigeria,NGA,2003,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,15.626566
Nigeria,NGA,2000,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,15.4
Nigeria,NGA,1990,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,1.7
Nigeria,NGA,2017,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,40.3
Nigeria,NGA,2013,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,35.2
Nigeria,NGA,2011,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,47.3
Nigeria,NGA,2008,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,34.4
Nigeria,NGA,2003,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,35.2
Nigeria,NGA,1999,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,41.6
Nigeria,NGA,1990,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,30.8
Nigeria,NGA,2011,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,15.2
Nigeria,NGA,2008,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,11.7
Nigeria,NGA,2003,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,14.1
Nigeria,NGA,1999,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,11.6
Nigeria,NGA,1990,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,11.9
Nigeria,NGA,2017,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2.42
Nigeria,NGA,2016,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,18.4
Nigeria,NGA,2013,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,24.8
Nigeria,NGA,2011,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,27
Nigeria,NGA,2008,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,29.6
Nigeria,NGA,2003,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,19
Nigeria,NGA,2017,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,31.2580541074524
Nigeria,NGA,2016,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,31.2580541074524
Nigeria,NGA,2015,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,31.2580541074524
Nigeria,NGA,2014,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,31.2580541074524
Nigeria,NGA,2013,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,7.45946
Nigeria,NGA,2012,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,7.45946
Nigeria,NGA,2011,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,7.45946
Nigeria,NGA,2010,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,7.45946
Nigeria,NGA,2009,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,7.45946
Nigeria,NGA,2008,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,7.45946
Nigeria,NGA,2007,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,7.45946
Nigeria,NGA,2006,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,7.45946
Nigeria,NGA,2005,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,7.45946
Nigeria,NGA,2017,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,52.8474669084856
Nigeria,NGA,2016,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,52.8474669084856
Nigeria,NGA,2015,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,52.8474669084856
Nigeria,NGA,2014,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,52.8474669084856
Nigeria,NGA,2013,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,19.39135
Nigeria,NGA,2012,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,19.39135
Nigeria,NGA,2011,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,19.39135
Nigeria,NGA,2010,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,19.39135
Nigeria,NGA,2009,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,19.39135
Nigeria,NGA,2008,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,19.39135
Nigeria,NGA,2007,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,19.39135
Nigeria,NGA,2006,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,19.39135
Nigeria,NGA,2005,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,19.39135
Nigeria,NGA,2017,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,41.9489153306759
Nigeria,NGA,2016,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,41.7684278475915
Nigeria,NGA,2015,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,41.5859975220716
Nigeria,NGA,2014,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,41.4011920008823
Nigeria,NGA,2013,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,12.95935
Nigeria,NGA,2012,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,12.85673
Nigeria,NGA,2011,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,12.75269
Nigeria,NGA,2010,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,12.64745
Nigeria,NGA,2009,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,12.54102
Nigeria,NGA,2008,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,12.4353
Nigeria,NGA,2007,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,12.32994
Nigeria,NGA,2006,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,12.22542
Nigeria,NGA,2005,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,12.12173
Nigeria,NGA,2014,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,18.2999992370605
Nigeria,NGA,2013,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,29
Nigeria,NGA,2011,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,24.1000003814697
Nigeria,NGA,2008,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,24.7999992370605
Nigeria,NGA,2007,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,24.2000007629395
Nigeria,NGA,2003,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,25.3999996185303
Nigeria,NGA,1990,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,33.2999992370605
Nigeria,NGA,2014,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,21.2999992370605
Nigeria,NGA,2013,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,32.9000015258789
Nigeria,NGA,2011,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,24.6000003814697
Nigeria,NGA,2008,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,28.6000003814697
Nigeria,NGA,2007,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,27.2000007629395
Nigeria,NGA,2003,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,29.1000003814697
Nigeria,NGA,1990,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,37
Nigeria,NGA,2016,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,31.5
Nigeria,NGA,2015,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,19.4
Nigeria,NGA,2014,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,19.8
Nigeria,NGA,2013,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,31
Nigeria,NGA,2011,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,24.4
Nigeria,NGA,2008,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,26.7
Nigeria,NGA,2007,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,25.7
Nigeria,NGA,2003,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,27.2
Nigeria,NGA,1993,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,35.1
Nigeria,NGA,1990,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,35.1
Nigeria,NGA,2017,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,917
Nigeria,NGA,2016,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,925
Nigeria,NGA,2015,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,931
Nigeria,NGA,2014,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,943
Nigeria,NGA,2013,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,951
Nigeria,NGA,2012,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,963
Nigeria,NGA,2011,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,972
Nigeria,NGA,2010,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,978
Nigeria,NGA,2009,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,987
Nigeria,NGA,2008,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,996
Nigeria,NGA,2007,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,1010
Nigeria,NGA,2006,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,1040
Nigeria,NGA,2005,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,1080
Nigeria,NGA,2004,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,1130
Nigeria,NGA,2003,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,1170
Nigeria,NGA,2002,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,1180
Nigeria,NGA,2001,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,1200
